node_id,round,packet_rate,energy_remaining,label,layer1_flagged,ml_prediction,ml_threat_score,bc_verified,bc_reason,bc_confidence,final_decision
57.0,8.0,30.9816362000118,0.879034935003058,1.0,1.0,0.0,0.1356947224869283,0,BLACKLISTED,1.0,BLOCKED
57.0,12.0,24.5396899968418,0.801109249898934,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
57.0,15.0,25.5441865372513,0.776745404299558,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
57.0,16.0,22.8745409492828,0.78195751192953,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
58.0,2.0,20.9169608260066,1.00343358163379,0.0,1.0,0.0,0.0,0,LOCATION_MISMATCH(dist=80.3m)+ENERGY_ANOMALY,0.6667,BLOCKED
58.0,3.0,38.0242176999772,0.953281762855022,1.0,0.0,1.0,0.7208078679138368,0,BLACKLISTED,1.0,BLOCKED
58.0,3.0,43.0796721253569,0.969313324711793,1.0,1.0,1.0,0.9727804232385832,0,BLACKLISTED,1.0,BLOCKED
58.0,4.0,44.7156839468142,0.960614300088749,1.0,0.0,1.0,0.853595302705335,0,BLACKLISTED,1.0,BLOCKED
58.0,4.0,49.0104604212655,0.936941925662976,1.0,1.0,1.0,0.9177816736299786,0,BLACKLISTED,1.0,BLOCKED
58.0,5.0,41.9339285948235,0.911699098884118,1.0,1.0,1.0,0.9888973695793436,0,BLACKLISTED,1.0,BLOCKED
58.0,5.0,43.9868289122343,0.904849505917574,1.0,1.0,1.0,0.9851200201034298,0,BLACKLISTED,1.0,BLOCKED
58.0,7.0,61.4516063140348,0.923329313407295,2.0,0.0,1.0,0.999750147200858,0,BLACKLISTED,1.0,BLOCKED
58.0,10.0,28.1112458842301,0.854928752536856,0.0,1.0,0.0,0.0057681259335861,0,BLACKLISTED,1.0,BLOCKED
58.0,11.0,27.2563608750002,0.803431019949118,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
58.0,14.0,20.8404563024637,0.720674272714176,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
58.0,15.0,56.6579077924294,0.797774177011905,1.0,0.0,1.0,0.9907249252297096,0,BLACKLISTED,1.0,BLOCKED
58.0,15.0,59.6252072151716,0.800679931824794,1.0,1.0,1.0,0.9999577080122224,0,BLACKLISTED,1.0,BLOCKED
58.0,16.0,26.7090266556414,0.76792278729158,0.0,1.0,0.0,0.0066666666666666,0,BLACKLISTED,1.0,BLOCKED
58.0,18.0,33.6506796518411,0.696137401602207,0.0,1.0,0.0,0.0692341304809729,0,BLACKLISTED,1.0,BLOCKED
58.0,19.0,25.302306945036,0.725103651508239,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
59.0,2.0,21.8742048940204,0.980517660063795,0.0,1.0,0.0,0.0,0,LOCATION_MISMATCH(dist=53.8m),0.3333,BLOCKED
59.0,3.0,28.7153743247332,0.91254120216651,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
59.0,5.0,33.7202215561578,0.927147897010169,1.0,1.0,0.0,0.0463122465289872,0,BLACKLISTED,1.0,BLOCKED
59.0,5.0,35.3152820264202,0.911774128645339,1.0,1.0,1.0,0.6506896053316236,0,BLACKLISTED,1.0,BLOCKED
59.0,13.0,25.6995603338915,0.844229697536555,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
59.0,14.0,33.0623475827007,0.841727525661291,0.0,1.0,0.0,0.0363501520090701,0,BLACKLISTED,1.0,BLOCKED
59.0,17.0,41.8279069293029,0.719411058671401,1.0,0.0,1.0,0.9710165596740143,0,BLACKLISTED,1.0,BLOCKED
59.0,17.0,28.997144658251,0.71201979505954,1.0,1.0,1.0,0.5575625689834736,0,BLACKLISTED,1.0,BLOCKED
59.0,18.0,24.674560285248,0.736525682989019,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
59.0,19.0,52.6998764927153,0.677041340353802,1.0,0.0,1.0,0.9854651000004756,0,BLACKLISTED,1.0,BLOCKED
59.0,19.0,54.2384108289747,0.684316579405671,1.0,1.0,1.0,0.9932910413455558,0,BLACKLISTED,1.0,BLOCKED
60.0,2.0,22.0467314553905,0.995707229225574,0.0,1.0,0.0,0.0,0,LOCATION_MISMATCH(dist=50.6m)+ENERGY_ANOMALY,0.6667,BLOCKED
60.0,4.0,55.4492658503642,0.922046152838536,1.0,0.0,1.0,0.9921107312257126,0,BLACKLISTED,1.0,BLOCKED
60.0,4.0,56.6185902950684,0.964866235496746,1.0,1.0,1.0,0.9986685750212848,0,BLACKLISTED,1.0,BLOCKED
60.0,8.0,43.5870704078737,0.871549929651334,1.0,0.0,1.0,0.9545176575008144,0,BLACKLISTED,1.0,BLOCKED
60.0,8.0,48.6376803460299,0.837790781637485,1.0,1.0,1.0,0.9997479455222272,0,BLACKLISTED,1.0,BLOCKED
60.0,9.0,25.7782424402848,0.87328925023976,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
60.0,12.0,31.7682464575527,0.83541807578585,0.0,1.0,0.0,0.0676432845818697,0,BLACKLISTED,1.0,BLOCKED
60.0,19.0,39.5593231061891,0.691491890925531,0.0,1.0,0.0,0.4690261446095,0,BLACKLISTED,1.0,BLOCKED
60.0,20.0,40.4534399454692,0.66465272010146,1.0,0.0,1.0,0.8823057021050855,0,BLACKLISTED,1.0,BLOCKED
60.0,20.0,35.1434221511715,0.683945213384398,1.0,1.0,1.0,0.7148145387025027,0,BLACKLISTED,1.0,BLOCKED
61.0,2.0,36.1098105833816,0.96551913728756,0.0,1.0,0.0,0.4260555537698321,0,LOCATION_MISMATCH(dist=49.2m),0.3333,BLOCKED
61.0,4.0,38.2285844720543,0.852472650726862,1.0,0.0,1.0,0.809937354384706,0,BLACKLISTED,1.0,BLOCKED
61.0,4.0,28.864000532678,0.821834289748466,1.0,1.0,1.0,0.5554689844941695,0,BLACKLISTED,1.0,BLOCKED
61.0,9.0,26.7137943056541,0.883368316386053,0.0,1.0,0.0,0.0063375836384294,0,BLACKLISTED,1.0,BLOCKED
61.0,14.0,40.166812308603,0.816077613230772,0.0,0.0,1.0,0.5955624879448077,0,BLACKLISTED,1.0,BLOCKED
61.0,15.0,49.0749416384766,0.761632525337237,1.0,1.0,1.0,0.975932679929696,0,BLACKLISTED,1.0,BLOCKED
61.0,15.0,49.5217473401631,0.733711271315597,1.0,1.0,1.0,0.9667595551290376,0,BLACKLISTED,1.0,BLOCKED
62.0,1.0,23.2217175078154,0.939400738207038,0.0,1.0,0.0,0.0,1,VERIFIED,1.0,ALLOWED
62.0,2.0,44.1368914977363,0.95552108383408,1.0,0.0,1.0,0.9953860380022772,0,LOCATION_MISMATCH(dist=63.9m)+ENERGY_ANOMALY,0.6667,BLOCKED
62.0,2.0,50.509040567825,0.974940591918839,1.0,1.0,1.0,0.9999045348782544,0,BLACKLISTED,1.0,BLOCKED
62.0,3.0,28.8169594884515,0.960138717124767,0.0,1.0,0.0,0.0398217088415151,0,BLACKLISTED,1.0,BLOCKED
62.0,4.0,27.6164113463332,1.02543871507312,0.0,1.0,0.0,0.0055201231581262,0,BLACKLISTED,1.0,BLOCKED
62.0,5.0,46.2058096485081,0.916821409518264,1.0,0.0,1.0,0.9684781579944904,0,BLACKLISTED,1.0,BLOCKED
62.0,8.0,25.9672240060149,0.912792028456756,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
62.0,14.0,32.8824591983136,0.790511555295293,0.0,1.0,0.0,0.0597522074842796,0,BLACKLISTED,1.0,BLOCKED
62.0,16.0,26.295566598626,0.738798809424536,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
62.0,18.0,21.4954799551083,0.751000448311681,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
63.0,1.0,47.9777356909012,0.963716760388355,1.0,0.0,1.0,0.992301691994363,0,UNREGISTERED_NODE,0.95,BLOCKED
63.0,1.0,53.0643890443979,1.02156676956732,1.0,1.0,1.0,0.9898651841356492,0,BLACKLISTED,1.0,BLOCKED
63.0,2.0,52.3033100593753,0.944510475466223,2.0,0.0,1.0,0.9788854434195492,0,BLACKLISTED,1.0,BLOCKED
63.0,3.0,28.025817390397,0.971490131464004,0.0,1.0,0.0,0.011572470213337,0,BLACKLISTED,1.0,BLOCKED
63.0,4.0,52.9104272623933,0.942602025420079,1.0,0.0,1.0,0.9922780317144944,0,BLACKLISTED,1.0,BLOCKED
63.0,4.0,58.127455157272,0.940906095372212,1.0,1.0,1.0,0.9999577080122224,0,BLACKLISTED,1.0,BLOCKED
63.0,6.0,43.1619344136991,0.91437798977414,1.0,0.0,1.0,0.9683575474561148,0,BLACKLISTED,1.0,BLOCKED
63.0,6.0,37.4708215292618,0.896147647067071,1.0,1.0,1.0,0.7912060991725425,0,BLACKLISTED,1.0,BLOCKED
63.0,7.0,25.684769981234,0.918805868835985,0.0,1.0,0.0,0.0050830295666261,0,BLACKLISTED,1.0,BLOCKED
63.0,14.0,27.3477874636692,0.765609220270898,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
63.0,17.0,26.3521363213727,0.713498097058839,0.0,1.0,0.0,0.0117050550869132,0,BLACKLISTED,1.0,BLOCKED
63.0,19.0,55.138696969956,0.693454215995606,2.0,0.0,1.0,0.9835473390793636,0,BLACKLISTED,1.0,BLOCKED
63.0,20.0,21.6232420668238,0.67332236405101,0.0,1.0,0.0,0.0317107975665489,0,BLACKLISTED,1.0,BLOCKED
64.0,1.0,31.600762859052,0.958306547623958,0.0,1.0,0.0,0.1338885020521298,1,VERIFIED,1.0,ALLOWED
64.0,6.0,28.1513210812947,0.991136265453032,0.0,1.0,0.0,0.0105381727093975,0,LOCATION_MISMATCH(dist=81.0m)+ENERGY_ANOMALY,0.6667,BLOCKED
64.0,8.0,26.6058431923677,0.849692219992479,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
64.0,10.0,28.3095608892024,0.841333198156362,0.0,1.0,0.0,0.0089010519840673,0,BLACKLISTED,1.0,BLOCKED
64.0,11.0,14.5747866525771,0.83751507655636,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
64.0,12.0,64.7400458210915,0.829846873039952,2.0,1.0,1.0,0.9926106625651328,0,BLACKLISTED,1.0,BLOCKED
64.0,16.0,44.4487303116779,0.735455776495908,1.0,0.0,1.0,0.9768457406846848,0,BLACKLISTED,1.0,BLOCKED
64.0,16.0,40.6472349519582,0.742962359707709,1.0,1.0,1.0,0.985238944926847,0,BLACKLISTED,1.0,BLOCKED
64.0,20.0,53.0653204685146,0.651650700997232,2.0,0.0,1.0,0.9988154759221068,0,BLACKLISTED,1.0,BLOCKED
65.0,1.0,26.564559916698,0.985955463111112,0.0,1.0,0.0,0.0042880354808855,1,VERIFIED,1.0,ALLOWED
65.0,3.0,51.2676084685772,1.0217490387466,1.0,0.0,1.0,0.9909150174727712,0,LOCATION_MISMATCH(dist=60.8m)+ENERGY_ANOMALY,0.6667,BLOCKED
65.0,3.0,50.9788811875587,0.966110027539159,1.0,1.0,1.0,0.9997049532135622,0,BLACKLISTED,1.0,BLOCKED
65.0,4.0,23.9373145950385,0.963835585015596,0.0,1.0,0.0,0.0041073474063164,0,BLACKLISTED,1.0,BLOCKED
65.0,5.0,17.6742868139499,0.918516511197383,0.0,1.0,0.0,0.0066666666666666,0,BLACKLISTED,1.0,BLOCKED
65.0,7.0,21.5449235002738,0.918803012329641,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
65.0,8.0,21.0617483909218,0.83183027793048,0.0,1.0,0.0,0.0057681259335861,0,BLACKLISTED,1.0,BLOCKED
65.0,10.0,27.0780668814226,0.848067994919534,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
65.0,12.0,31.3697210886204,0.798043209769768,0.0,1.0,0.0,0.0129422942294229,0,BLACKLISTED,1.0,BLOCKED
65.0,13.0,39.3059805325553,0.789539445312742,1.0,0.0,1.0,0.9392211445849712,0,BLACKLISTED,1.0,BLOCKED
65.0,13.0,34.627204021482,0.772805247800322,1.0,1.0,1.0,0.6220906887983028,0,BLACKLISTED,1.0,BLOCKED
65.0,18.0,33.0689397303877,0.72554270217738,0.0,1.0,0.0,0.0563085958403963,0,BLACKLISTED,1.0,BLOCKED
65.0,20.0,15.4397556959069,0.69263605725216,0.0,1.0,0.0,0.0089660319994222,0,BLACKLISTED,1.0,BLOCKED
66.0,3.0,28.5611100351593,0.902302053192272,0.0,1.0,0.0,0.0,0,LOCATION_MISMATCH(dist=44.3m),0.3333,BLOCKED
66.0,5.0,26.353526876177,0.938426991553844,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
66.0,6.0,57.5262149763296,0.920997494870661,2.0,0.0,1.0,0.999755232703636,0,BLACKLISTED,1.0,BLOCKED
66.0,10.0,25.7446332396289,0.874042589152779,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
66.0,12.0,34.1810325173953,0.848271015615061,0.0,1.0,0.0,0.0338814967625661,0,BLACKLISTED,1.0,BLOCKED
66.0,14.0,25.1088552564149,0.766564385649219,0.0,1.0,0.0,0.0133333333333333,0,BLACKLISTED,1.0,BLOCKED
66.0,15.0,28.9675325613725,0.787365111430549,0.0,1.0,0.0,0.0432213380210461,0,BLACKLISTED,1.0,BLOCKED
66.0,16.0,54.3120996895552,0.763130202999555,1.0,0.0,1.0,0.9997061438603624,0,BLACKLISTED,1.0,BLOCKED
66.0,16.0,45.4770564587022,0.757577537714141,1.0,1.0,1.0,0.9999577080122224,0,BLACKLISTED,1.0,BLOCKED
66.0,17.0,28.2148182577995,0.741421013108548,0.0,1.0,0.0,0.0107740140729831,0,BLACKLISTED,1.0,BLOCKED
66.0,18.0,26.7797752719968,0.738339070133954,0.0,1.0,0.0,0.0231157987223601,0,BLACKLISTED,1.0,BLOCKED
66.0,19.0,28.5345658139688,0.719600922349068,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
67.0,2.0,54.5715111428142,0.950225951140446,1.0,1.0,1.0,0.9861801624410108,0,LOCATION_MISMATCH(dist=34.3m),0.3333,BLOCKED
67.0,2.0,56.2395404638999,0.949037679809887,1.0,1.0,1.0,0.979566668908312,0,BLACKLISTED,1.0,BLOCKED
67.0,4.0,28.4614702208686,0.938386782799387,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
67.0,6.0,28.3982178403822,0.943271481887516,0.0,1.0,0.0,0.0060394610202117,0,BLACKLISTED,1.0,BLOCKED
67.0,7.0,50.7115817987484,0.935378102153576,2.0,0.0,1.0,0.9975388717161274,0,BLACKLISTED,1.0,BLOCKED
67.0,8.0,47.6060625407805,0.884900638869472,1.0,0.0,1.0,0.9998432391142418,0,BLACKLISTED,1.0,BLOCKED
67.0,8.0,42.239468123458,0.881261781490388,1.0,1.0,1.0,0.985505537157266,0,BLACKLISTED,1.0,BLOCKED
67.0,11.0,30.0891223514961,0.861230177790254,0.0,1.0,0.0,0.0013477957364549,0,BLACKLISTED,1.0,BLOCKED
67.0,12.0,30.3855245443609,0.796416748242566,0.0,1.0,0.0,0.0321989512366672,0,BLACKLISTED,1.0,BLOCKED
67.0,13.0,11.0353799748504,0.81175871025313,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
67.0,15.0,40.4460267939901,0.765386011919367,1.0,0.0,1.0,0.8200990637671719,0,BLACKLISTED,1.0,BLOCKED
67.0,15.0,37.1101870098184,0.773951366801746,1.0,1.0,1.0,0.8996607316877436,0,BLACKLISTED,1.0,BLOCKED
67.0,20.0,30.8638144433176,0.6866701385025,0.0,1.0,0.0,0.0921575206624768,0,BLACKLISTED,1.0,BLOCKED
68.0,1.0,30.4914168388947,1.00181984721487,0.0,1.0,0.0,0.0266043617356366,1,VERIFIED,1.0,ALLOWED
68.0,4.0,33.9465881136496,0.940260919821958,0.0,1.0,0.0,0.0266906032421859,0,LOCATION_MISMATCH(dist=18.2m),0.3333,BLOCKED
68.0,5.0,38.3474988901477,0.889983950002167,1.0,1.0,1.0,0.9374562508850408,0,BLACKLISTED,1.0,BLOCKED
68.0,5.0,39.4272833217317,0.861299270498656,1.0,1.0,1.0,0.9630200109651698,0,BLACKLISTED,1.0,BLOCKED
68.0,7.0,21.81553950137,0.911633652262536,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
68.0,12.0,38.2536371813599,0.844654923834423,1.0,0.0,1.0,0.8431142398810901,0,BLACKLISTED,1.0,BLOCKED
68.0,12.0,41.1105937927748,0.860103039172569,1.0,1.0,1.0,0.9844308779597386,0,BLACKLISTED,1.0,BLOCKED
68.0,13.0,58.9032271640575,0.797629319479339,2.0,1.0,1.0,0.9998432391142418,0,BLACKLISTED,1.0,BLOCKED
68.0,17.0,25.9593278578632,0.746706698538987,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
69.0,4.0,27.2209191857405,0.942626289214111,0.0,1.0,0.0,0.014420082517374,0,LOCATION_MISMATCH(dist=42.2m),0.3333,BLOCKED
69.0,9.0,25.3098209970451,0.88898507903592,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
69.0,16.0,27.3607328338324,0.743846285253875,0.0,1.0,0.0,0.0187884764761047,0,BLACKLISTED,1.0,BLOCKED
69.0,18.0,24.1894468117931,0.773089165459069,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
70.0,2.0,44.1116330386018,0.993369386680183,2.0,0.0,1.0,0.967520336038677,0,LOCATION_MISMATCH(dist=65.1m)+ENERGY_ANOMALY,0.6667,BLOCKED
70.0,3.0,51.4124974075402,0.971733588369287,2.0,0.0,1.0,0.995660139165213,0,BLACKLISTED,1.0,BLOCKED
70.0,6.0,20.0171928567705,0.923356893374849,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
70.0,7.0,30.8317567034249,0.903560622183027,0.0,1.0,0.0,0.0155194742730046,0,BLACKLISTED,1.0,BLOCKED
70.0,9.0,36.1031720148971,0.823825291648498,0.0,1.0,0.0,0.2832783143780798,0,BLACKLISTED,1.0,BLOCKED
70.0,10.0,33.7827367949898,0.84503984295211,0.0,1.0,0.0,0.047002257080117,0,BLACKLISTED,1.0,BLOCKED
70.0,11.0,40.4854838118791,0.792994330142341,0.0,0.0,1.0,0.7843642095128004,0,BLACKLISTED,1.0,BLOCKED
70.0,20.0,50.8365656215586,0.722923409888729,1.0,1.0,1.0,0.9798580073742248,0,BLACKLISTED,1.0,BLOCKED
70.0,20.0,45.665350477099,0.745756128550972,1.0,1.0,1.0,0.9998615425695896,0,BLACKLISTED,1.0,BLOCKED
71.0,1.0,35.6776459534155,1.00857981195195,0.0,1.0,0.0,0.1709106699579738,1,VERIFIED,1.0,ALLOWED
71.0,2.0,51.3968989935929,0.938587770905269,1.0,1.0,1.0,0.999216033467787,0,LOCATION_MISMATCH(dist=15.3m),0.3333,BLOCKED
71.0,3.0,25.7046024293008,0.931621615648235,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
71.0,7.0,20.1642928921547,0.88735511719388,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
71.0,8.0,24.2915596558068,0.884260503156293,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
71.0,9.0,34.6856263634925,0.86339949239056,0.0,1.0,0.0,0.0768694827802805,0,BLACKLISTED,1.0,BLOCKED
71.0,11.0,28.8695963614138,0.89886420066463,0.0,1.0,0.0,0.0289750679895134,0,BLACKLISTED,1.0,BLOCKED
71.0,12.0,49.8923002923692,0.784460369363957,1.0,0.0,1.0,0.934905036982464,0,BLACKLISTED,1.0,BLOCKED
71.0,13.0,32.2398980052455,0.822417687270662,0.0,1.0,0.0,0.1051642849188436,0,BLACKLISTED,1.0,BLOCKED
71.0,15.0,36.5115367801725,0.787512817608358,0.0,1.0,0.0,0.4484154979083956,0,BLACKLISTED,1.0,BLOCKED
71.0,16.0,42.3769379021377,0.766541422607879,1.0,0.0,1.0,0.8926491456739564,0,BLACKLISTED,1.0,BLOCKED
71.0,16.0,41.6336998136902,0.740510338657366,1.0,1.0,1.0,0.9231146792902598,0,BLACKLISTED,1.0,BLOCKED
71.0,17.0,33.9315587514788,0.741987448929967,0.0,1.0,0.0,0.0937797940932555,0,BLACKLISTED,1.0,BLOCKED
72.0,4.0,25.7315414712222,0.969147988837661,0.0,1.0,0.0,0.0,0,LOCATION_MISMATCH(dist=18.1m),0.3333,BLOCKED
72.0,7.0,40.3907569191466,0.882498409908419,1.0,1.0,1.0,0.8480097121623299,0,BLACKLISTED,1.0,BLOCKED
72.0,7.0,43.7362208266355,0.81679167691888,1.0,1.0,1.0,0.948578040066441,0,BLACKLISTED,1.0,BLOCKED
72.0,17.0,46.3857853202264,0.77146135691974,1.0,0.0,1.0,0.9932337144480986,0,BLACKLISTED,1.0,BLOCKED
72.0,17.0,56.3215281552533,0.779332615721145,1.0,1.0,1.0,0.9999577080122224,0,BLACKLISTED,1.0,BLOCKED
72.0,18.0,24.1813978191048,0.69688714283028,0.0,1.0,0.0,0.0475671330786325,0,BLACKLISTED,1.0,BLOCKED
72.0,20.0,47.927622119381,0.708708859559382,1.0,0.0,1.0,0.997454525305952,0,BLACKLISTED,1.0,BLOCKED
72.0,20.0,39.8068756026447,0.71557455631291,1.0,1.0,1.0,0.9426802808289112,0,BLACKLISTED,1.0,BLOCKED
73.0,4.0,62.1605590929831,0.933798921702927,2.0,0.0,1.0,0.9931417391709372,0,LOCATION_MISMATCH(dist=51.0m)+PACKET_RATE_ANOMALY(62.2),0.6667,BLOCKED
73.0,6.0,41.5210030487725,0.863295371601567,1.0,0.0,1.0,0.9649053878914208,0,BLACKLISTED,1.0,BLOCKED
73.0,6.0,42.33533205758,0.8812700186278,1.0,1.0,1.0,0.9912885025154392,0,BLACKLISTED,1.0,BLOCKED
73.0,7.0,51.76104934319,0.913560237786096,1.0,1.0,1.0,0.9987216394502468,0,BLACKLISTED,1.0,BLOCKED
73.0,7.0,48.2060368014942,0.889111460653572,1.0,1.0,1.0,0.986291673554224,0,BLACKLISTED,1.0,BLOCKED
73.0,8.0,39.5696946159498,0.874937018778917,1.0,0.0,1.0,0.8902357736121081,0,BLACKLISTED,1.0,BLOCKED
73.0,11.0,53.3314144290278,0.797249604299866,2.0,0.0,1.0,0.9971056085515636,0,BLACKLISTED,1.0,BLOCKED
73.0,13.0,34.8753771593028,0.830880132447056,0.0,1.0,0.0,0.1115188693424043,0,BLACKLISTED,1.0,BLOCKED
74.0,1.0,66.2642639446016,0.953928824566279,2.0,0.0,1.0,0.9515445045401768,0,UNREGISTERED_NODE,0.95,BLOCKED
74.0,5.0,46.724522114514,0.94667788152723,1.0,0.0,1.0,0.993092061011529,0,BLACKLISTED,1.0,BLOCKED
74.0,5.0,40.2140440926595,0.959392707106825,1.0,1.0,1.0,0.9193911104198068,0,BLACKLISTED,1.0,BLOCKED
74.0,8.0,22.7368031205522,0.890780712597272,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
74.0,13.0,38.9436798134809,0.797173808341664,1.0,1.0,1.0,0.7993773268671708,0,BLACKLISTED,1.0,BLOCKED
74.0,13.0,46.2770336590576,0.757220295275437,1.0,1.0,1.0,0.9811399451093864,0,BLACKLISTED,1.0,BLOCKED
74.0,18.0,63.637604673835,0.702661493391538,2.0,0.0,1.0,0.9990469654904498,0,BLACKLISTED,1.0,BLOCKED
74.0,19.0,49.8194859558758,0.739789275083318,1.0,1.0,1.0,0.9996401587271486,0,BLACKLISTED,1.0,BLOCKED
74.0,19.0,50.681060482035,0.753345334445063,1.0,1.0,1.0,0.9882561140254028,0,BLACKLISTED,1.0,BLOCKED
74.0,20.0,26.8977834011467,0.697270196703734,0.0,1.0,0.0,0.0535367522262045,0,BLACKLISTED,1.0,BLOCKED
75.0,2.0,27.9706988575624,0.980919087630406,0.0,1.0,0.0,0.0,0,LOCATION_MISMATCH(dist=37.0m)+ENERGY_ANOMALY,0.6667,BLOCKED
75.0,3.0,45.4654807749404,0.9362712153908,1.0,0.0,1.0,0.9518055063567548,0,BLACKLISTED,1.0,BLOCKED
75.0,3.0,48.1686247729709,0.913285352859778,1.0,1.0,1.0,0.9998548590101176,0,BLACKLISTED,1.0,BLOCKED
75.0,4.0,32.8327021730191,0.93781367038045,0.0,1.0,0.0,0.0414790570425071,0,BLACKLISTED,1.0,BLOCKED
75.0,5.0,29.5035642035717,0.947630102905871,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
75.0,6.0,33.3101191574118,0.911000321802358,0.0,1.0,0.0,0.0144861551575484,0,BLACKLISTED,1.0,BLOCKED
75.0,7.0,24.2659689690526,0.850201974663505,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
75.0,8.0,33.9520102235348,0.882276942737784,0.0,1.0,0.0,0.0277014645876762,0,BLACKLISTED,1.0,BLOCKED
75.0,12.0,51.1526095701619,0.826886150725584,1.0,0.0,1.0,0.9866243746788892,0,BLACKLISTED,1.0,BLOCKED
75.0,12.0,49.2080954668331,0.878221715722444,1.0,1.0,1.0,0.9998432391142418,0,BLACKLISTED,1.0,BLOCKED
75.0,17.0,58.8214438851176,0.757436953800984,1.0,0.0,1.0,0.9924251575822396,0,BLACKLISTED,1.0,BLOCKED
75.0,17.0,50.7833311713398,0.775500987186933,1.0,1.0,1.0,0.9926767217341,0,BLACKLISTED,1.0,BLOCKED
75.0,19.0,39.548006771325,0.748557562631636,1.0,1.0,1.0,0.9136799860384104,0,BLACKLISTED,1.0,BLOCKED
75.0,19.0,37.3471156407442,0.764294738154725,1.0,1.0,1.0,0.7559447069887866,0,BLACKLISTED,1.0,BLOCKED
75.0,20.0,45.0509495784162,0.701045745696469,1.0,0.0,1.0,0.9850275488184635,0,BLACKLISTED,1.0,BLOCKED
75.0,20.0,44.7773022099855,0.660242936857003,1.0,1.0,1.0,0.9920995630829844,0,BLACKLISTED,1.0,BLOCKED
76.0,2.0,26.356140729865,0.996431514009454,0.0,1.0,0.0,0.0056358312173404,0,LOCATION_MISMATCH(dist=77.0m)+ENERGY_ANOMALY,0.6667,BLOCKED
76.0,3.0,28.6684984722797,0.926112001601198,0.0,1.0,0.0,0.0183982065915843,0,BLACKLISTED,1.0,BLOCKED
76.0,5.0,37.6706638410378,0.981427614743372,1.0,0.0,1.0,0.6566098110256463,0,BLACKLISTED,1.0,BLOCKED
76.0,5.0,37.2192982196123,0.930138137465361,1.0,1.0,1.0,0.5952653005155853,0,BLACKLISTED,1.0,BLOCKED
76.0,7.0,28.2233973817706,0.896865895968882,0.0,1.0,0.0,0.0560906243636487,0,BLACKLISTED,1.0,BLOCKED
76.0,9.0,24.622623062015,0.930326921113805,0.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED
76.0,13.0,54.6476485721606,0.806583887317612,2.0,0.0,1.0,0.9997409771370002,0,BLACKLISTED,1.0,BLOCKED
76.0,16.0,29.8108249838721,0.770474101086108,0.0,1.0,0.0,0.0104337514218454,0,BLACKLISTED,1.0,BLOCKED
76.0,18.0,26.6485423895034,0.737605593341753,0.0,1.0,0.0,0.0120940940140791,0,BLACKLISTED,1.0,BLOCKED
77.0,2.0,22.419147557689,0.918041625453686,0.0,1.0,0.0,0.0,0,LOCATION_MISMATCH(dist=75.5m),0.3333,BLOCKED
77.0,3.0,32.3396865171034,0.95867889228038,0.0,1.0,0.0,0.0237826864603306,0,BLACKLISTED,1.0,BLOCKED
